Date,City,Temp_Max,Temp_Min,Temp_Avg,Humidity,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2018-02-19,Kolkata,23.1,13.4,18.2,75.4,2.3,7.4,Sunny,Winter
2018-02-20,Hyderabad,26.7,17.3,21.7,51.4,1.3,17.8,Sunny,Winter
2018-02-20,Delhi,14.2,4.9,8.2,56.1,0.0,14.9,Cold,Winter
2018-02-20,Mumbai,28.0,20.0,24.0,80.2,0.0,7.6,Cloudy,Winter
2018-02-20,Bangalore,22.6,12.4,17.6,51.2,0.0,12.6,Sunny,Winter
2018-02-20,Chennai,21.2,14.2,18.2,61.9,0.0,5.5,Clear,Winter
2018-02-20,Kolkata,26.7,15.4,20.3,62.8,0.0,11.7,Clear,Winter
2018-02-21,Hyderabad,19.5,10.4,16.3,65.3,0.0,6.3,Cold,Winter
2018-02-21,Delhi,16.7,4.9,10.7,37.4,0.0,9.6,Cold,Winter
2018-02-21,Mumbai,30.4,20.5,24.0,69.8,0.0,16.9,Sunny,Winter
2018-02-21,Bangalore,21.7,11.9,16.8,53.6,0.0,6.6,Cold,Winter
2018-02-21,Chennai,25.9,17.2,20.5,55.7,0.0,7.0,Partly Cloudy,Winter
2018-02-21,Kolkata,27.4,15.8,20.6,84.1,0.0,9.0,Cloudy,Winter
2018-02-22,Hyderabad,24.0,16.2,20.6,49.4,0.0,7.9,Sunny,Winter
2018-02-22,Delhi,18.4,8.0,12.3,56.9,0.0,16.4,Cold,Winter
2018-02-22,Mumbai,28.9,18.5,24.0,76.1,0.0,16.8,Partly Cloudy,Winter
2018-02-22,Bangalore,21.0,10.7,16.4,57.7,0.0,17.6,Cold,Winter
2018-02-22,Chennai,23.3,13.3,18.7,78.9,0.0,5.2,Sunny,Winter
2018-02-22,Kolkata,27.4,15.4,21.0,64.7,0.0,8.1,Clear,Winter
2018-02-23,Hyderabad,24.5,16.3,21.3,51.7,0.0,12.3,Clear,Winter
2018-02-23,Delhi,14.1,3.5,8.5,41.6,0.0,11.0,Cold,Winter
2018-02-23,Mumbai,27.8,19.7,24.0,88.0,0.0,7.4,Cloudy,Winter
2018-02-23,Bangalore,19.7,10.5,14.5,50.5,0.0,15.3,Cold,Winter
2018-02-23,Chennai,28.4,17.8,23.6,65.7,0.0,9.7,Sunny,Winter
2018-02-23,Kolkata,22.3,15.0,18.9,70.8,0.0,16.6,Clear,Winter
2018-02-24,Hyderabad,25.5,15.8,20.3,55.8,0.0,5.4,Partly Cloudy,Winter
2018-02-24,Delhi,18.6,7.6,12.1,32.1,0.0,11.4,Cold,Winter
2018-02-24,Mumbai,30.4,18.5,24.0,73.3,0.0,10.1,Sunny,Winter
2018-02-24,Bangalore,22.6,12.5,17.6,49.3,0.0,9.5,Sunny,Winter
2018-02-24,Chennai,25.4,18.0,21.3,72.1,0.0,7.7,Partly Cloudy,Winter
2018-02-24,Kolkata,21.2,13.4,17.2,60.0,0.0,5.9,Sunny,Winter
2018-02-25,Hyderabad,21.9,12.5,17.1,50.1,0.0,6.0,Clear,Winter
2018-02-25,Delhi,17.8,7.5,12.6,35.9,0.0,7.1,Cold,Winter
2018-02-25,Mumbai,29.2,20.8,24.0,68.3,0.0,6.7,Partly Cloudy,Winter
2018-02-25,Bangalore,23.5,13.2,17.3,73.1,0.0,13.6,Clear,Winter
2018-02-25,Chennai,27.1,17.5,22.5,76.0,0.0,8.5,Clear,Winter
2018-02-25,Kolkata,23.5,17.2,20.2,71.5,0.0,15.1,Sunny,Winter
2018-02-26,Hyderabad,24.5,13.7,19.1,52.2,0.0,12.2,Partly Cloudy,Winter
2018-02-26,Delhi,13.1,5.4,8.8,38.3,0.0,14.4,Cold,Winter
2018-02-26,Mumbai,29.6,18.5,24.0,83.0,0.0,12.5,Cloudy,Winter
2018-02-26,Bangalore,22.1,10.7,15.8,57.3,0.0,5.5,Cold,Winter
2018-02-26,Chennai,25.4,15.4,19.8,65.9,0.0,6.6,Sunny,Winter
2018-02-26,Kolkata,24.1,14.1,19.1,70.3,0.0,9.1,Sunny,Winter
2018-02-27,Hyderabad,24.1,16.5,21.0,63.3,0.0,9.6,Sunny,Winter
2018-02-27,Delhi,16.2,5.4,9.3,37.3,0.0,5.5,Cold,Winter
2018-02-27,Mumbai,28.0,19.6,24.0,61.4,0.0,15.1,Partly Cloudy,Winter
2018-02-27,Bangalore,20.2,12.9,16.8,52.1,0.0,17.7,Clear,Winter
2018-02-27,Chennai,23.8,14.7,20.1,77.1,0.0,6.5,Sunny,Winter
2018-02-27,Kolkata,24.8,14.8,18.0,81.1,0.0,6.8,Cloudy,Winter
2018-02-28,Hyderabad,24.1,11.8,17.7,51.3,0.0,9.1,Cold,Winter
2018-02-28,Delhi,16.8,6.5,11.0,39.0,0.3,7.6,Cold,Winter
2018-02-28,Mumbai,27.2,18.2,24.0,83.6,0.0,11.6,Cloudy,Winter
2018-02-28,Bangalore,22.0,11.7,17.1,71.8,0.0,12.2,Cold,Winter
2018-02-28,Chennai,24.8,16.7,20.1,76.9,0.0,17.8,Partly Cloudy,Winter
2018-02-28,Kolkata,27.2,15.2,20.5,73.2,0.9,11.4,Sunny,Winter
2018-03-01,Hyderabad,39.5,30.2,34.1,66.2,0.0,8.6,Hot,Summer
2018-03-01,Delhi,39.5,28.4,34.3,47.6,0.0,9.0,Hot,Summer
2018-03-01,Mumbai,40.3,33.2,36.3,66.7,0.0,10.4,Hot,Summer
2018-03-01,Bangalore,34.6,25.6,30.8,55.8,0.0,16.5,Clear,Summer
2018-03-01,Chennai,43.4,30.7,36.6,60.7,0.0,11.3,Hot,Summer
2018-03-01,Kolkata,40.0,32.6,36.2,57.8,0.0,12.2,Hot,Summer
2018-03-02,Hyderabad,41.4,31.3,36.1,59.9,0.0,6.6,Hot,Summer
2018-03-02,Delhi,45.1,36.2,40.3,56.0,0.0,8.5,Hot,Summer
2018-03-02,Mumbai,41.5,32.2,35.8,85.2,0.0,8.1,Cloudy,Summer
2018-03-02,Bangalore,36.1,25.6,31.0,53.7,0.0,11.0,Sunny,Summer
2018-03-02,Chennai,42.4,31.2,35.6,77.6,0.9,11.4,Hot,Summer
2018-03-02,Kolkata,38.5,28.5,33.1,86.5,2.8,13.1,Cloudy,Summer
2018-03-03,Hyderabad,39.3,28.1,32.5,46.7,0.0,13.2,Hot,Summer
2018-03-03,Delhi,43.5,31.3,36.9,50.2,0.0,12.7,Hot,Summer
2018-03-03,Mumbai,40.6,33.1,36.8,61.5,0.0,11.6,Hot,Summer
2018-03-03,Bangalore,36.2,25.5,31.4,46.7,1.9,9.1,Sunny,Summer
2018-03-03,Chennai,43.0,31.6,37.5,57.0,0.0,6.1,Hot,Summer
2018-03-03,Kolkata,39.9,28.9,33.1,62.7,0.0,10.7,Hot,Summer
2018-03-04,Hyderabad,35.2,28.8,32.0,48.2,0.0,9.6,Clear,Summer
2018-03-04,Delhi,37.3,28.4,33.8,30.7,0.0,15.4,Sunny,Summer
2018-03-04,Mumbai,43.5,33.5,36.9,84.9,0.0,17.9,Cloudy,Summer
2018-03-04,Bangalore,32.4,23.3,28.5,54.7,0.0,16.3,Sunny,Summer
2018-03-04,Chennai,39.6,31.4,34.8,55.1,0.0,17.9,Hot,Summer
2018-03-04,Kolkata,39.6,32.1,35.2,84.3,0.0,8.6,Cloudy,Summer
2018-03-05,Hyderabad,38.3,28.1,34.1,44.3,0.0,14.3,Hot,Summer
2018-03-05,Delhi,43.3,34.5,38.3,31.8,0.0,5.4,Hot,Summer
2018-03-05,Mumbai,43.3,32.7,37.7,69.8,0.0,10.0,Hot,Summer
2018-03-05,Bangalore,33.7,22.4,28.1,55.9,0.0,7.4,Partly Cloudy,Summer
2018-03-05,Chennai,41.7,32.5,38.5,79.3,0.0,8.0,Hot,Summer
2018-03-05,Kolkata,40.4,30.5,33.9,83.0,0.0,9.8,Cloudy,Summer
2018-03-06,Hyderabad,39.8,30.4,33.8,50.5,1.2,16.6,Hot,Summer
2018-03-06,Delhi,42.3,33.1,37.2,52.4,0.1,16.3,Hot,Summer
2018-03-06,Mumbai,41.8,32.8,38.0,60.8,0.5,17.2,Hot,Summer
2018-03-06,Bangalore,32.5,23.1,28.6,61.0,0.0,16.1,Clear,Summer
2018-03-06,Chennai,39.0,31.6,35.0,67.4,0.0,12.2,Hot,Summer
2018-03-06,Kolkata,36.5,29.6,33.0,66.0,0.0,8.7,Sunny,Summer
2018-03-07,Hyderabad,38.4,28.3,32.9,63.5,0.0,13.5,Hot,Summer
2018-03-07,Delhi,43.9,33.1,37.0,45.2,0.0,13.9,Hot,Summer
2018-03-07,Mumbai,42.9,32.1,36.2,87.8,0.0,10.2,Cloudy,Summer
2018-03-07,Bangalore,35.4,26.6,30.8,49.4,0.0,16.6,Sunny,Summer
2018-03-07,Chennai,42.8,31.7,37.3,70.1,0.0,8.2,Hot,Summer
2018-03-07,Kolkata,42.9,32.2,36.3,71.9,0.0,8.9,Hot,Summer
2018-03-08,Hyderabad,38.1,29.4,34.7,45.6,0.0,8.4,Hot,Summer
2018-03-08,Delhi,37.6,28.5,33.9,38.8,0.0,8.2,Sunny,Summer
2018-03-08,Mumbai,40.5,31.4,36.6,78.5,0.0,8.3,Hot,Summer
2018-03-08,Bangalore,35.4,26.4,31.1,60.6,0.0,14.1,Partly Cloudy,Summer
2018-03-08,Chennai,42.0,30.2,35.6,71.6,0.0,17.2,Hot,Summer
2018-03-08,Kolkata,39.2,32.4,36.0,85.9,0.0,17.4,Cloudy,Summer
2018-03-09,Hyderabad,37.3,28.4,32.0,44.0,0.0,8.0,Sunny,Summer
2018-03-09,Delhi,41.9,31.9,37.7,49.4,0.0,7.5,Hot,Summer
2018-03-09,Mumbai,39.2,32.3,35.9,72.9,1.4,11.9,Hot,Summer
2018-03-09,Bangalore,34.8,26.1,30.6,66.8,0.0,14.9,Clear,Summer
2018-03-09,Chennai,44.7,34.0,38.5,81.0,0.0,16.9,Cloudy,Summer
2018-03-09,Kolkata,42.4,33.2,36.9,75.6,0.9,11.8,Hot,Summer
2018-03-10,Hyderabad,39.8,31.3,34.7,65.6,0.0,16.3,Hot,Summer
2018-03-10,Delhi,38.5,29.1,35.1,39.4,0.0,16.3,Hot,Summer
2018-03-10,Mumbai,43.1,33.9,37.2,77.8,0.0,15.9,Hot,Summer
2018-03-10,Bangalore,35.5,27.2,30.5,48.8,0.0,16.0,Clear,Summer
2018-03-10,Chennai,42.2,33.7,38.4,71.8,0.0,10.6,Hot,Summer
2018-03-10,Kolkata,39.4,27.9,33.4,80.4,0.0,8.5,Cloudy,Summer
2018-03-11,Hyderabad,38.3,29.3,33.8,45.9,0.0,5.5,Hot,Summer
2018-03-11,Delhi,42.7,31.7,36.0,59.1,0.0,5.9,Hot,Summer
2018-03-11,Mumbai,39.0,30.6,34.6,88.9,0.0,15.6,Cloudy,Summer
2018-03-11,Bangalore,34.1,26.2,30.5,49.9,0.0,6.3,Partly Cloudy,Summer
2018-03-11,Chennai,42.1,32.0,37.3,85.0,0.0,13.7,Cloudy,Summer
2018-03-11,Kolkata,40.1,29.7,33.4,67.3,0.0,8.7,Hot,Summer
2018-03-12,Hyderabad,38.5,30.4,34.1,41.9,0.0,9.5,Hot,Summer
2018-03-12,Delhi,46.9,35.1,40.3,48.7,0.0,14.5,Hot,Summer
2018-03-12,Mumbai,37.5,29.4,33.4,72.9,0.0,10.7,Partly Cloudy,Summer
2018-03-12,Bangalore,35.0,27.4,31.9,49.6,0.6,14.2,Partly Cloudy,Summer
2018-03-12,Chennai,41.4,32.2,35.4,56.9,0.0,14.8,Hot,Summer
2018-03-12,Kolkata,39.0,29.8,35.4,79.9,0.0,8.8,Hot,Summer
2018-03-13,Hyderabad,37.5,30.1,34.4,69.0,1.8,13.4,Clear,Summer
2018-03-13,Delhi,39.9,31.2,36.8,35.9,0.0,7.5,Hot,Summer
2018-03-13,Mumbai,41.8,31.5,37.1,73.8,0.0,9.3,Hot,Summer
2018-03-13,Bangalore,36.7,25.8,31.4,61.7,2.5,14.9,Sunny,Summer
2018-03-13,Chennai,42.7,32.4,37.5,84.9,0.0,12.4,Cloudy,Summer
2018-03-13,Kolkata,41.0,30.8,36.2,65.2,0.0,17.6,Hot,Summer
2018-03-14,Hyderabad,40.0,29.3,33.9,68.0,1.8,14.6,Hot,Summer
2018-03-14,Delhi,43.6,34.0,37.5,42.3,0.0,9.4,Hot,Summer
2018-03-14,Mumbai,40.7,33.4,36.6,83.7,0.0,14.3,Cloudy,Summer
2018-03-14,Bangalore,33.1,25.2,28.2,71.4,0.0,16.5,Clear,Summer
2018-03-14,Chennai,43.1,35.3,38.7,75.3,0.0,12.1,Hot,Summer
2018-03-14,Kolkata,39.4,31.8,36.1,63.4,0.0,5.7,Hot,Summer
2018-03-15,Hyderabad,39.3,32.1,35.7,69.2,0.0,12.1,Hot,Summer
2018-03-15,Delhi,37.6,28.8,34.2,42.9,3.5,12.3,Sunny,Summer
2018-03-15,Mumbai,40.8,30.1,35.8,89.7,0.0,12.7,Cloudy,Summer
2018-03-15,Bangalore,35.8,27.7,30.8,52.7,0.0,7.5,Clear,Summer
2018-03-15,Chennai,42.4,30.1,35.5,80.5,0.0,13.5,Cloudy,Summer
2018-03-15,Kolkata,39.5,30.7,35.8,74.1,0.0,8.1,Hot,Summer
2018-03-16,Hyderabad,39.6,28.6,33.1,64.0,0.0,10.5,Hot,Summer
2018-03-16,Delhi,42.4,32.8,36.9,56.3,0.0,14.8,Hot,Summer
2018-03-16,Mumbai,41.4,32.1,36.7,85.4,0.0,16.2,Cloudy,Summer
2018-03-16,Bangalore,34.0,22.8,28.6,49.8,0.0,17.1,Clear,Summer
2018-03-16,Chennai,40.9,32.8,37.5,83.8,0.0,8.6,Cloudy,Summer
2018-03-16,Kolkata,39.0,27.3,32.8,67.1,0.0,7.4,Hot,Summer
2018-03-17,Hyderabad,38.7,30.5,34.8,40.3,0.0,15.8,Hot,Summer
2018-03-17,Delhi,43.4,33.0,38.2,44.5,0.6,15.1,Hot,Summer
2018-03-17,Mumbai,39.9,29.6,35.1,63.9,0.0,8.3,Hot,Summer
2018-03-17,Bangalore,35.9,26.2,31.6,62.3,0.0,13.4,Partly Cloudy,Summer
2018-03-17,Chennai,42.2,32.6,38.3,71.7,0.0,7.6,Hot,Summer
2018-03-17,Kolkata,40.1,30.1,35.6,79.9,0.0,8.9,Hot,Summer
2018-03-18,Hyderabad,36.6,27.5,32.2,53.9,0.0,6.2,Clear,Summer
2018-03-18,Delhi,43.9,31.8,37.1,46.3,0.0,10.6,Hot,Summer
2018-03-18,Mumbai,41.5,30.7,34.7,75.1,0.0,16.0,Hot,Summer
2018-03-18,Bangalore,35.9,26.0,29.5,49.2,1.8,14.4,Clear,Summer
2018-03-18,Chennai,41.6,30.5,36.1,64.3,0.0,8.2,Hot,Summer
2018-03-18,Kolkata,35.5,28.1,32.4,79.9,0.0,5.2,Clear,Summer
2018-03-19,Hyderabad,36.3,28.2,32.8,46.4,0.0,8.3,Sunny,Summer
2018-03-19,Delhi,43.2,30.9,36.5,47.6,0.0,6.8,Hot,Summer
2018-03-19,Mumbai,43.7,33.0,37.3,84.4,0.0,9.3,Cloudy,Summer
2018-03-19,Bangalore,37.6,26.9,32.6,59.5,0.0,13.4,Sunny,Summer
2018-03-19,Chennai,42.3,30.4,36.0,58.8,0.0,12.2,Hot,Summer
2018-03-19,Kolkata,38.4,27.9,32.2,78.8,0.6,11.7,Hot,Summer
2018-03-20,Hyderabad,40.0,30.0,35.0,48.7,0.0,13.4,Hot,Summer
2018-03-20,Delhi,44.4,34.2,38.3,34.7,0.0,13.0,Hot,Summer
2018-03-20,Mumbai,39.3,30.2,35.3,76.0,0.0,8.8,Hot,Summer
2018-03-20,Bangalore,34.3,24.7,30.3,46.6,0.6,12.6,Sunny,Summer
2018-03-20,Chennai,38.4,29.4,34.1,72.8,0.0,7.3,Hot,Summer
2018-03-20,Kolkata,40.5,31.8,36.4,61.4,0.0,8.5,Hot,Summer
2018-03-21,Hyderabad,38.7,30.0,35.5,64.5,0.0,11.3,Hot,Summer
2018-03-21,Delhi,39.8,32.3,36.1,39.3,0.0,16.8,Hot,Summer
2018-03-21,Mumbai,40.0,28.0,33.8,75.1,0.0,6.4,Hot,Summer
2018-03-21,Bangalore,36.8,28.5,31.8,49.1,0.0,9.1,Clear,Summer
2018-03-21,Chennai,40.4,30.6,36.2,66.5,0.0,5.7,Hot,Summer
2018-03-21,Kolkata,38.4,28.9,32.8,61.8,0.0,14.6,Hot,Summer
2018-03-22,Hyderabad,36.4,27.5,32.9,69.6,0.0,12.0,Clear,Summer
2018-03-22,Delhi,38.9,28.2,33.1,36.7,2.4,7.7,Hot,Summer
2018-03-22,Mumbai,38.3,29.0,33.1,73.0,0.6,13.2,Hot,Summer
2018-03-22,Bangalore,34.6,25.9,29.0,51.6,0.0,5.5,Partly Cloudy,Summer
2018-03-22,Chennai,42.7,34.3,37.9,83.3,0.0,6.3,Cloudy,Summer
2018-03-22,Kolkata,40.7,32.5,36.8,86.2,0.0,14.8,Cloudy,Summer
2018-03-23,Hyderabad,42.6,30.6,35.7,66.5,0.0,9.9,Hot,Summer
2018-03-23,Delhi,40.1,33.2,37.0,43.8,7.5,17.4,Rainy,Summer
2018-03-23,Mumbai,38.7,30.0,34.7,68.6,0.0,6.7,Hot,Summer
2018-03-23,Bangalore,38.9,28.6,32.7,62.6,0.0,9.0,Hot,Summer
2018-03-23,Chennai,40.8,31.0,35.9,56.0,0.0,16.1,Hot,Summer
2018-03-23,Kolkata,36.4,28.9,32.6,79.6,0.0,11.0,Clear,Summer
2018-03-24,Hyderabad,39.9,29.6,35.4,60.5,0.0,15.9,Hot,Summer
2018-03-24,Delhi,42.1,31.6,36.7,33.6,0.0,16.6,Hot,Summer
2018-03-24,Mumbai,40.8,32.2,35.6,61.9,0.0,15.2,Hot,Summer
2018-03-24,Bangalore,33.6,25.9,30.5,69.8,0.0,8.5,Partly Cloudy,Summer
2018-03-24,Chennai,43.7,33.2,38.8,67.5,0.0,11.7,Hot,Summer
2018-03-24,Kolkata,39.6,31.8,36.1,79.5,2.6,9.4,Hot,Summer
2018-03-25,Hyderabad,38.4,26.9,32.8,58.4,1.2,11.3,Hot,Summer
2018-03-25,Delhi,42.0,34.0,38.2,50.6,0.0,7.9,Hot,Summer
2018-03-25,Mumbai,39.6,30.9,36.0,83.4,0.0,13.3,Cloudy,Summer
2018-03-25,Bangalore,35.7,27.0,32.7,51.4,0.0,12.2,Sunny,Summer
2018-03-25,Chennai,38.5,31.3,34.8,69.1,0.0,17.6,Hot,Summer
2018-03-25,Kolkata,41.8,33.5,36.9,86.2,0.0,6.0,Cloudy,Summer
2018-03-26,Hyderabad,36.3,27.8,33.2,67.5,0.0,10.5,Partly Cloudy,Summer
2018-03-26,Delhi,39.4,30.3,34.9,57.0,0.0,8.1,Hot,Summer
2018-03-26,Mumbai,39.3,31.6,35.8,62.8,0.0,12.3,Hot,Summer
2018-03-26,Bangalore,36.6,28.4,31.8,47.3,0.0,17.7,Partly Cloudy,Summer
2018-03-26,Chennai,37.8,31.1,34.4,63.1,0.0,16.9,Sunny,Summer
2018-03-26,Kolkata,42.6,32.7,37.0,81.8,0.0,15.0,Cloudy,Summer
2018-03-27,Hyderabad,35.9,28.2,32.5,41.8,0.0,9.0,Partly Cloudy,Summer
2018-03-27,Delhi,41.8,31.7,36.5,47.9,0.0,14.7,Hot,Summer
2018-03-27,Mumbai,41.2,32.6,35.9,84.3,0.0,17.7,Cloudy,Summer
2018-03-27,Bangalore,33.0,22.5,28.5,57.0,0.2,11.3,Clear,Summer
2018-03-27,Chennai,38.2,29.8,34.3,71.4,0.0,12.0,Hot,Summer
2018-03-27,Kolkata,41.5,32.8,36.8,67.7,0.0,16.9,Hot,Summer
2018-03-28,Hyderabad,41.5,33.7,36.9,63.3,1.2,13.3,Hot,Summer
2018-03-28,Delhi,39.3,29.8,34.5,53.1,0.0,7.5,Hot,Summer
2018-03-28,Mumbai,39.9,30.0,35.1,64.2,0.0,13.1,Hot,Summer
2018-03-28,Bangalore,31.3,24.5,28.0,68.0,0.0,5.3,Partly Cloudy,Summer
2018-03-28,Chennai,41.9,31.9,35.9,70.5,0.0,17.2,Hot,Summer
2018-03-28,Kolkata,37.1,29.6,32.9,65.6,0.0,16.3,Partly Cloudy,Summer
2018-03-29,Hyderabad,41.3,30.3,34.9,57.5,0.9,17.5,Hot,Summer
2018-03-29,Delhi,43.3,32.2,37.5,39.0,0.0,10.9,Hot,Summer
2018-03-29,Mumbai,39.5,28.4,33.3,67.0,0.0,16.3,Hot,Summer
2018-03-29,Bangalore,35.9,26.2,30.6,57.6,0.0,12.4,Sunny,Summer
2018-03-29,Chennai,41.6,32.9,36.0,80.0,0.0,7.4,Hot,Summer
2018-03-29,Kolkata,36.9,30.3,33.8,61.6,0.0,7.7,Partly Cloudy,Summer
2018-03-30,Hyderabad,38.5,29.1,32.9,42.0,0.0,7.9,Hot,Summer
2018-03-30,Delhi,41.3,32.0,37.1,31.9,0.0,6.9,Hot,Summer
2018-03-30,Mumbai,39.1,29.7,35.0,73.0,0.0,5.5,Hot,Summer
2018-03-30,Bangalore,34.1,26.1,29.8,66.7,0.8,6.6,Partly Cloudy,Summer
2018-03-30,Chennai,43.0,32.9,36.5,68.0,0.0,7.2,Hot,Summer
2018-03-30,Kolkata,41.2,30.9,35.8,63.8,0.0,10.9,Hot,Summer
2018-03-31,Hyderabad,37.5,29.0,34.2,43.6,1.3,7.8,Partly Cloudy,Summer
2018-03-31,Delhi,43.3,34.6,38.4,47.7,0.4,17.0,Hot,Summer
2018-03-31,Mumbai,41.0,31.0,34.9,73.1,0.0,6.8,Hot,Summer
2018-03-31,Bangalore,37.8,26.6,32.5,66.3,0.0,10.7,Partly Cloudy,Summer
2018-03-31,Chennai,42.7,35.4,38.9,80.6,0.0,12.5,Cloudy,Summer
2018-03-31,Kolkata,39.6,27.6,32.6,85.2,0.0,17.1,Cloudy,Summer
2018-04-01,Hyderabad,37.4,29.2,33.2,61.5,2.2,6.0,Partly Cloudy,Summer
2018-04-01,Delhi,44.1,32.3,37.3,58.2,0.0,13.9,Hot,Summer
2018-04-01,Mumbai,39.6,30.5,35.3,88.0,0.0,14.7,Cloudy,Summer
2018-04-01,Bangalore,36.6,27.9,30.9,64.0,0.0,6.2,Partly Cloudy,Summer
2018-04-01,Chennai,40.3,33.7,36.9,56.0,0.0,17.3,Hot,Summer
2018-04-01,Kolkata,37.7,26.9,32.9,73.7,0.0,9.5,Partly Cloudy,Summer
2018-04-02,Hyderabad,41.9,31.9,36.3,44.3,1.4,14.8,Hot,Summer
2018-04-02,Delhi,41.1,32.6,35.9,39.9,0.0,9.7,Hot,Summer
2018-04-02,Mumbai,42.2,32.8,36.3,68.3,4.2,5.5,Hot,Summer
2018-04-02,Bangalore,35.7,23.3,29.2,58.9,0.0,8.9,Partly Cloudy,Summer
2018-04-02,Chennai,38.6,30.6,35.1,61.0,0.0,8.7,Hot,Summer
2018-04-02,Kolkata,42.0,33.8,36.9,83.9,0.0,12.1,Cloudy,Summer
2018-04-03,Hyderabad,40.6,33.7,36.8,60.7,2.1,15.8,Hot,Summer
2018-04-03,Delhi,38.2,31.2,34.6,42.6,0.0,7.9,Hot,Summer
2018-04-03,Mumbai,41.2,29.2,34.2,71.3,0.0,7.2,Hot,Summer
2018-04-03,Bangalore,33.5,23.7,28.6,71.8,0.0,9.5,Clear,Summer
2018-04-03,Chennai,40.8,31.7,35.6,65.9,0.0,15.7,Hot,Summer
2018-04-03,Kolkata,39.1,28.6,32.6,70.2,0.0,7.2,Hot,Summer
2018-04-04,Hyderabad,39.3,27.4,32.8,55.8,0.5,7.1,Hot,Summer
2018-04-04,Delhi,44.3,32.8,37.9,43.7,0.0,12.7,Hot,Summer
2018-04-04,Mumbai,41.7,32.3,37.4,75.4,0.1,17.1,Hot,Summer
2018-04-04,Bangalore,37.6,25.7,30.9,74.9,0.0,10.4,Partly Cloudy,Summer
2018-04-04,Chennai,41.7,30.1,36.0,82.9,0.0,9.8,Cloudy,Summer
2018-04-04,Kolkata,38.2,31.0,34.2,58.0,0.8,16.1,Hot,Summer
2018-04-05,Hyderabad,39.0,29.8,35.5,53.0,0.0,7.3,Hot,Summer
2018-04-05,Delhi,40.4,31.0,34.2,35.2,0.0,9.0,Hot,Summer
2018-04-05,Mumbai,41.2,32.1,37.7,71.0,0.0,10.6,Hot,Summer
2018-04-05,Bangalore,36.1,28.5,32.3,64.2,0.0,10.1,Partly Cloudy,Summer
2018-04-05,Chennai,42.9,34.6,38.7,80.4,0.0,9.2,Cloudy,Summer
2018-04-05,Kolkata,41.1,31.4,34.8,77.4,0.0,9.1,Hot,Summer
2018-04-06,Hyderabad,37.2,27.9,32.4,69.5,0.0,7.6,Clear,Summer
2018-04-06,Delhi,41.7,32.8,37.0,49.3,0.7,13.0,Hot,Summer
2018-04-06,Mumbai,38.8,31.1,35.7,82.7,0.1,13.2,Cloudy,Summer
2018-04-06,Bangalore,35.9,26.2,32.0,62.8,0.0,15.8,Partly Cloudy,Summer
2018-04-06,Chennai,43.1,32.5,38.3,68.0,0.0,16.3,Hot,Summer
2018-04-06,Kolkata,40.4,28.6,34.4,67.4,0.0,11.7,Hot,Summer
2018-04-07,Hyderabad,42.8,33.1,36.1,57.8,0.0,14.7,Hot,Summer
2018-04-07,Delhi,42.6,34.1,38.8,55.8,0.0,15.9,Hot,Summer
2018-04-07,Mumbai,41.5,31.1,35.5,81.6,0.0,13.8,Cloudy,Summer
2018-04-07,Bangalore,32.7,24.6,29.2,47.2,0.0,13.0,Clear,Summer
2018-04-07,Chennai,42.7,31.6,35.8,61.8,0.0,15.6,Hot,Summer
2018-04-07,Kolkata,37.4,27.7,32.7,68.6,4.1,12.8,Clear,Summer
2018-04-08,Hyderabad,40.3,29.9,35.4,47.7,0.0,6.9,Hot,Summer
2018-04-08,Delhi,39.1,30.2,35.9,38.7,0.0,11.6,Hot,Summer
2018-04-08,Mumbai,39.0,29.1,33.4,73.1,0.0,14.7,Hot,Summer
2018-04-08,Bangalore,35.0,26.6,29.7,48.4,0.0,5.2,Sunny,Summer
2018-04-08,Chennai,39.1,30.4,36.0,74.9,0.0,12.3,Hot,Summer
2018-04-08,Kolkata,38.0,28.7,32.2,78.7,0.0,15.7,Sunny,Summer
2018-04-09,Hyderabad,38.6,27.2,33.0,57.5,0.0,16.1,Hot,Summer
2018-04-09,Delhi,42.1,31.5,36.7,40.9,0.0,5.6,Hot,Summer
2018-04-09,Mumbai,40.3,31.3,34.5,78.3,0.0,15.4,Hot,Summer
2018-04-09,Bangalore,34.0,24.4,30.2,72.7,0.0,10.9,Sunny,Summer
2018-04-09,Chennai,42.4,34.5,38.1,63.2,0.0,17.0,Hot,Summer
2018-04-09,Kolkata,38.7,29.3,35.2,69.7,0.0,15.3,Hot,Summer
2018-04-10,Hyderabad,36.1,28.3,32.1,50.1,0.0,14.3,Clear,Summer
2018-04-10,Delhi,37.8,29.5,34.5,50.4,0.0,7.7,Sunny,Summer
2018-04-10,Mumbai,40.3,28.7,33.3,82.2,0.0,15.5,Cloudy,Summer
2018-04-10,Bangalore,36.9,27.2,32.0,68.5,0.0,13.6,Sunny,Summer
2018-04-10,Chennai,44.0,35.2,38.9,71.1,0.0,11.2,Hot,Summer
2018-04-10,Kolkata,37.1,29.1,33.2,76.9,0.0,12.2,Sunny,Summer
2018-04-11,Hyderabad,40.9,30.5,34.0,44.4,0.5,5.1,Hot,Summer
2018-04-11,Delhi,40.1,32.8,37.1,38.7,0.0,6.2,Hot,Summer
2018-04-11,Mumbai,39.5,33.1,36.4,78.9,0.0,17.3,Hot,Summer
